web-scraper-order,web-scraper-start-url,drink_name,drink-name-href,drink_info
1680198830-14,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,Ingredients
1680198830-15,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,5 pieces raspberry
1680198830-16,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,1 tbsp lime juice
1680198830-17,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,6 parts club soda
1680198830-18,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,ice
1680198830-19,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,How to Mix
1680198830-20,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,add raspberry to the blender
1680198830-21,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,blend together
1680198830-22,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,fill up the collins glass with ice
1680198830-23,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,"pour club soda,lime juice into the glass"
1680198830-24,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,strain into the glass
1680198830-25,https://cocktailflow.com/collection/strength-virgin,Living Is Easy MocktailJuiceNonalcoholic,https://cocktailflow.com/cocktail/living-is-easy-mocktail,garnish with orange wedge
1680198832-26,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,Ingredients
1680198832-27,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,¼ cups basil
1680198832-28,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,1 tbsp flax seed
1680198832-29,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,¾ cups cherry
1680198832-30,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,½ cups strawberry
1680198832-31,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,1 cup almond milk
1680198832-32,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,ice
1680198832-33,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,How to Mix
1680198832-34,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,add ice to the blender
1680198832-35,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,"add strawberry,flax seed,cherry,basil,almond milk to the blender"
1680198832-36,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,blend together
1680198832-37,https://cocktailflow.com/collection/strength-virgin,Purple Berry Basil SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/purple-berry-basil,strain into the snifter glass
1680198834-38,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,Ingredients
1680198834-39,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,1 cup cherry
1680198834-40,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,1 cup strawberry
1680198834-41,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,1 cup kale
1680198834-42,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,1 tsp wheat germ
1680198834-43,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,½ tsp grated ginger
1680198834-44,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,¾ cups green tea
1680198834-45,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,ice
1680198834-46,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,How to Mix
1680198834-47,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,add ice to the blender
1680198834-48,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,"add wheat germ,strawberry,kale,green tea,grated ginger,cherry to the blender"
1680198834-49,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,blend together
1680198834-50,https://cocktailflow.com/collection/strength-virgin,Cherry Berry Ginger SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/cherry-berry-ginger,strain into the snifter glass
1680198837-51,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,Ingredients
1680198837-52,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,1½ cups blueberry
1680198837-53,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,½ cups pineapple
1680198837-54,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,1 cup pineapple juice
1680198837-55,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,¾ cups yogurt
1680198837-56,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,ice
1680198837-57,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,How to Mix
1680198837-58,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,add ice to the blender
1680198837-59,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,"add yogurt,pineapple juice,pineapple,blueberry to the blender"
1680198837-60,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,blend together
1680198837-61,https://cocktailflow.com/collection/strength-virgin,Blueberry SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/blueberry,strain into the snifter glass
1680198839-62,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,Ingredients
1680198839-63,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,24 parts raspberry
1680198839-64,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,1 cup sugar
1680198839-65,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,2 tbsp lime juice
1680198839-66,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,6 cups club soda
1680198839-67,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,ice
1680198839-68,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,How to Mix
1680198839-69,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,add raspberry to the shaker
1680198839-70,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,pour sugar into the shaker
1680198839-71,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,shake well
1680198839-72,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,"add lime juice,ice,club soda to the shaker"
1680198839-73,https://cocktailflow.com/collection/strength-virgin,Raspberry LimeadeJuiceNonalcoholic,https://cocktailflow.com/cocktail/rasperry-limeade,strain into the snifter glass
1680198841-74,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,Ingredients
1680198841-75,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,1 cup lime juice
1680198841-76,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,1 cup raspberry
1680198841-77,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,1 cup water
1680198841-78,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,½ cups sugar
1680198841-79,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,1 cup club soda
1680198841-80,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,ice
1680198841-81,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,How to Mix
1680198841-82,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,"add water,raspberry,sugar,lime juice,ice to the blender"
1680198841-83,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,blend together
1680198841-84,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,strain into the snifter glass
1680198841-85,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,pour club soda into the glass
1680198841-86,https://cocktailflow.com/collection/strength-virgin,Raspberry Limeade SlushiesJuiceFrozenNonalcoholic,https://cocktailflow.com/cocktail/raspberry-limeade-slushie,garnish with lime wedges
1680198843-87,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,Ingredients
1680198843-88,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,1 part orange juice
1680198843-89,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,1 part lime juice
1680198843-90,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,¼ cups cranberry juice
1680198843-91,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,1 tbsp sugar syrup
1680198843-92,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,8 pieces mint leaves
1680198843-93,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,1½ cups club soda
1680198843-94,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,ice
1680198843-95,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,How to Mix
1680198843-96,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,"add sugar syrup,orange juice,mint leaves,lime juice,ice,cranberry juice to the shaker"
1680198843-97,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,shake well
1680198843-98,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,strain into the snifter glass
1680198843-99,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,fill up the glass with club soda
1680198843-100,https://cocktailflow.com/collection/strength-virgin,Raspberry Citrus Mocktail with MintJuiceNonalcoholic,https://cocktailflow.com/cocktail/cranberry-citrus-mint,garnish with mint leaves
1680198846-101,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,Ingredients
1680198846-102,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,2 cups spinach
1680198846-103,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,2 cups water
1680198846-104,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,¼ cups coconut oil
1680198846-105,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,2 cups pineapple
1680198846-106,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,1 piece avocado
1680198846-107,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,ice
1680198846-108,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,How to Mix
1680198846-109,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,"add water,spinach,coconut oil to the blender"
1680198846-110,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,blend together
1680198846-111,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,"add pineapple,ice,avocado to the blender"
1680198846-112,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,blend together
1680198846-113,https://cocktailflow.com/collection/strength-virgin,Skin Cleanse SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/skin-cleanse,strain into the snifter glass
1680198848-114,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,Ingredients
1680198848-115,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,2 cups spinach
1680198848-116,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,2 cups water
1680198848-117,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,1 cup blueberry
1680198848-118,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,1 cup cranberry
1680198848-119,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,1 piece banana
1680198848-120,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,½ pieces avocado
1680198848-121,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,ice
1680198848-122,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,How to Mix
1680198848-123,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,"add water,spinach to the blender"
1680198848-124,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,blend together
1680198848-125,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,"add cranberry,ice,blueberry,banana,avocado to the blender"
1680198848-126,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,blend together
1680198848-127,https://cocktailflow.com/collection/strength-virgin,Kiwi Berry Punch Green SmoothieJuiceSmoothieNonalcoholic,https://cocktailflow.com/cocktail/kiwi-berry-punch,strain into the snifter glass
1680198850-128,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,Ingredients
1680198850-129,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,¼ cups sugar
1680198850-130,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,1 cup water
1680198850-131,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,1  ginger
1680198850-132,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,1½ cups mango
1680198850-133,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,⅛ parts mint leaves
1680198850-134,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,1 piece lemon
1680198850-135,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,ice
1680198850-136,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,How to Mix
1680198850-137,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,"add sugar,mint leaves,mango,lemon,ginger to the blender"
1680198850-138,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,blend together
1680198850-139,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,add water to the blender
1680198850-140,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,add ice to the collins glass
1680198850-141,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,strain into the glass
1680198850-142,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,fill up the glass with water
1680198850-143,https://cocktailflow.com/collection/strength-virgin,Hawaiian Ginger CoolerJuiceNonalcoholic,https://cocktailflow.com/cocktail/hawaiian-ginger-cooler,garnish with mint leaves
1680198852-144,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,Ingredients
1680198852-145,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,½ cups almond milk
1680198852-146,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,1 piece banana
1680198852-147,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,1 cup spinach
1680198852-148,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,1 tsp vanilla extract
1680198852-149,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,½ parts lime juice
1680198852-150,https://cocktailflow.com/collection/strength-virgin,Virgin Mojito SmoothieJuiceNonalcoholic,https://cocktailflow.com/cocktail/virgin-mojito,½ cups mint leaves
